"","neighborhood","X","unique_staying_id","subject_id","latitude","longitude","study_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","S_HOOD","OBJECTID","GEOID","Total.population.x","Male.x","Female.x","Under.5.years.x","X5.to.9.Years.x","X10.to.14.Years.x","X15.to.19.Years.x","X20.to.24.Years.x","X25.to.34.Years.x","X35.to.44.Years.x","X45.to.54.Years.x","X55.to.59.Years.x","X60.to.64.Years.x","X65.to.74.Years.x","X75.to.84.Years.x","X85.Years.and.over.x","Median.Age..years..x","X18.Years.and.over.x","X21.Years.and.over.x","X62.Years.and.over.x","X65.Years.and.over.x","X18.Years.and.over.Male.x","X18.Years.and.over.Female.x","X65.Years.and.over.Male.x","X65.Years.and.over.Female.x","Population.of.One.Race.x","White.alone.x","Black.or.African.American.alone.x","American.Indian.and.Alaska.Native.alone.x","Asian.alone.x","Asian.Indian.x","Chinese.x","Filipino.x","Japanese.x","Korean.x","Vietnamese.x","Other.Asian.x","Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Native.Hawaiian.x","Guamanian.or.Chamorro.x","Samoan.x","Other.Pacific.Islander.x","Some.Other.Race.alone.x","Two.or.More.Races.x","White.and.Black.or.African.American.x","White.and.American.Indian.and.Alaska.Native.x","White.and.Asian.x","Black.or.African.American.and.American.Indian.and.Alaska.Native.x","White.in.combination.with.one.or.more.other.races.x","Black.or.African.American.in.combination.with.one.or.more.other.races.x","American.Indian.and.Alaska.Native.in.combination.with.one.or.more.other.races.x","Asian.in.combination.with.one.or.more.other.races.x","Native.Hawaiian.and.Other.Pacific.Islander.in.combination.with.one.or.more.other.races.x","Some.Other.Race.in.combination.with.one.or.more.other.races.x","Hispanic.or.Latino..of.any.race..x","Mexican.x","Puerto.Rican.x","Cuban.x","Other.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.White.alone.x","Not.Hispanic.or.Latino.Black.or.African.American.alone.x","Not.Hispanic.or.Latino.American.Indian.and.Alaska.Native.alone.x","Not.Hispanic.or.Latino.Asian.alone.x","Not.Hispanic.or.Latino.Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Not.Hispanic.or.Latino.Some.Other.Race.alone.x","Not.Hispanic.or.Latino.Two.or.more.races.x","Not.Hispanic.or.Latino.Two.races.including.Some.other.race.x","Not.Hispanic.or.Latino.Two.races.excluding.Some.other.race.and.Three.or.more.races.x","Total.Housing.Units.x","ACS.Vintage"
"4911","Commercial Core",8086,13999,"33c6c51c-bc62-4a1c-95ee-464139815157",47.6029057340432,-122.337771860462,"2023_Seattle_Citywide","10/22/2023 05:20:40 PM","10/22/2023 05:40:37 PM","Weekend","Evening","UD4H","Roadwork/Construction - noise, diversions","Light Clouds",56,1,1,"","Feminine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-64 feminine presenting should not be included in group","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4912","Commercial Core",8087,14000,"358dafd7-2179-4d41-800d-0ec41bebd28a",47.6027083269855,-122.33767316427,"2023_Seattle_Citywide","10/22/2023 05:20:40 PM","10/22/2023 05:40:37 PM","Weekend","Evening","UD4H","Roadwork/Construction - noise, diversions","Light Clouds",56,1,3,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"25-64 feminine presenting should not be included in group","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4913","Commercial Core",7887,13800,"fa2b483b-07f9-4492-911e-402732c12e3e",47.6099803320177,-122.33814321949,"2023_Seattle_Citywide","10/24/2023 09:19:15 AM","10/24/2023 09:39:55 AM","Weekday","Morning","UD4H","","Heavy Clouds",46,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4914","Commercial Core",7888,13801,"fa37ca01-a8cf-42d9-bdc0-c8e67894b742",47.610353645809,-122.338553034066,"2023_Seattle_Citywide","10/31/2023 08:54:22 AM","10/31/2023 09:44:25 AM","Weekday","Morning","UD4H","","Light Clouds",39,1,1,"","Unsure","25-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4915","Commercial Core",7889,13802,"fa6896b2-6ebe-42a7-8447-be31e3bb9ae1",47.6099357185651,-122.338128822158,"2023_Seattle_Citywide","10/29/2023 12:14:50 PM","10/29/2023 12:35:12 PM","Weekend","Midday","UD4H","","Sun - Shaded",49,1,1,"","Masculine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4916","Commercial Core",7890,13803,"faea90ea-9070-4add-9f71-308654857091",47.6098780164172,-122.338100572447,"2023_Seattle_Citywide","10/24/2023 04:27:15 PM","10/24/2023 04:38:09 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions;Other:Diversion- police car on sidewalk","Light Rain",46,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4917","Commercial Core",7891,13804,"fede8ad3-02eb-4a75-9c0f-78034c30fe65",47.609840606202,-122.33802156614,"2023_Seattle_Citywide","10/24/2023 09:19:15 AM","10/24/2023 09:39:55 AM","Weekday","Morning","UD4H","","Heavy Clouds",46,1,1,"","Feminine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4918","Commercial Core",7892,13805,"02840245-f5b6-4103-b017-da4b48d8fc32",47.6074306898384,-122.338852550592,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,4,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4919","Commercial Core",7893,13806,"02a9cbca-41d3-4f2b-8861-fc0488b31841",47.6075264546833,-122.338958688123,"2023_Seattle_Citywide","10/24/2023 05:18:00 PM","10/24/2023 05:29:35 PM","Weekday","Evening","UD4H","","Light Rain",49,1,2,"","Feminine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4920","Commercial Core",7894,13807,"03fb30d6-8312-47eb-a91d-44bfd60af674",47.6069274675898,-122.338476948953,"2023_Seattle_Citywide","10/31/2023 12:20:47 PM","10/31/2023 12:41:31 PM","Weekday","Midday","UD4H","","Sun - Shaded",49,1,1,"","Masculine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4921","Commercial Core",7895,13808,"0ae30fb7-6190-4df5-b924-9ed51251a6f5",47.6074267415759,-122.338834982111,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,4,"","Feminine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4922","Commercial Core",8084,13997,"2899500b-c9ed-4d40-be7f-68eecb6f3211",47.602676332886,-122.337662638605,"2023_Seattle_Citywide","10/23/2023 05:20:26 PM","10/23/2023 05:40:20 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions","Light Clouds",54,1,1,"","Feminine presenting","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4923","Commercial Core",8085,13998,"29721d6e-79b5-4a2d-9807-8467b82f8aac",47.6026280987309,-122.337545109025,"2023_Seattle_Citywide","10/20/2023 09:20:37 AM","10/20/2023 09:40:56 AM","Weekday","Morning","UD4H","Roadwork/Construction - noise, diversions","Heavy Clouds",56,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4924","Commercial Core",7735,13648,"1fdc0f73-9a00-4bf2-b78a-6b3c6bac1475",47.6099072137545,-122.338074121505,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4925","Commercial Core",7899,13812,"28586aae-24bb-4e32-a3c6-50d2a35b759c",47.6070285606915,-122.338504768194,"2023_Seattle_Citywide","10/24/2023 05:18:00 PM","10/24/2023 05:29:35 PM","Weekday","Evening","UD4H","","Light Rain",49,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4926","Commercial Core",7900,13813,"295bcbc2-2d1d-4f77-a4de-c117a4d33537",47.6074937716601,-122.338906013574,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,2,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4927","Commercial Core",7901,13814,"29730c74-40be-4a47-9c66-6e3a56fcee2e",47.6068842273947,-122.338439102455,"2023_Seattle_Citywide","10/31/2023 12:20:47 PM","10/31/2023 12:41:31 PM","Weekday","Midday","UD4H","","Sun - Shaded",49,1,1,"","Masculine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4928","Commercial Core",7982,13895,"3269568e-f3e6-4e73-b315-1885474819dd",47.6021769332038,-122.337116643624,"2023_Seattle_Citywide","10/20/2023 12:20:31 PM","10/20/2023 12:41:20 PM","Weekday","Midday","UD4H","Roadwork/Construction - noise, diversions;Other:Bike lanes closed due to construction","Sun - Exposed",59,1,4,"","Masculine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4929","Commercial Core",7740,13653,"2ab858a7-1bb2-47ec-bd09-3dfa601caa95",47.610151692794,-122.338320332216,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4930","Commercial Core",7741,13654,"2ad3dd46-2c82-4c3c-9d46-b3d305d2d6e9",47.6098239204558,-122.338039408231,"2023_Seattle_Citywide","10/29/2023 12:14:50 PM","10/29/2023 12:35:12 PM","Weekend","Midday","UD4H","","Sun - Shaded",49,1,1,"","Masculine presenting","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4931","Commercial Core",7742,13655,"2cbbf1f2-3389-4bf9-ada4-30680512d171",47.609897612502,-122.338130918505,"2023_Seattle_Citywide","10/31/2023 01:08:01 PM","10/31/2023 01:28:16 PM","Weekday","Midday","UD4H","","Sun - Shaded",50,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Group of 2 was an accident,
Missed many people waiting for bus, man was asking about project.","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4932","Commercial Core",7743,13656,"2d42df61-cf87-4cf5-b76e-74ee21041083",47.6098056875303,-122.337991710719,"2023_Seattle_Citywide","10/24/2023 01:25:31 PM","10/24/2023 01:36:48 PM","Weekday","Midday","UD4H","","",46,1,1,"","Unsure","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4933","Commercial Core",7744,13657,"2fe11804-55d6-4e21-9347-00a7a698e161",47.6101308785891,-122.33827570576,"2023_Seattle_Citywide","10/24/2023 09:19:15 AM","10/24/2023 09:39:55 AM","Weekday","Morning","UD4H","","Heavy Clouds",46,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4934","Commercial Core",7745,13658,"306f3578-6bc1-49d9-bbdc-7949fbf6b2fa",47.6097816039231,-122.337984032095,"2023_Seattle_Citywide","10/31/2023 05:04:14 PM","10/31/2023 05:32:28 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions;Other:Police cars on sidewalk and one temporarily blocked through traffic on road, unsure what the incident was but 4 officers standing on sidewalk for first two activities.","Sun - Exposed",50,1,2,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Left task 10 minutes early, was spit on and being shouted at, forgot to take ending picture when I left.","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4935","Commercial Core",7896,13809,"0eacff87-43ec-46b4-9ac0-74bc77071659",47.6074720578233,-122.338896192587,"2023_Seattle_Citywide","10/24/2023 05:18:00 PM","10/24/2023 05:29:35 PM","Weekday","Evening","UD4H","","Light Rain",49,1,2,"","Masculine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4936","Commercial Core",7897,13810,"174f3c37-bdc9-43df-a47f-ade0648922e3",47.6069244182527,-122.338395734567,"2023_Seattle_Citywide","10/31/2023 12:20:47 PM","10/31/2023 12:41:31 PM","Weekday","Midday","UD4H","","Sun - Shaded",49,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4937","Commercial Core",7748,13661,"35ab8026-95b2-4a73-9692-0df3284b774a",47.6100955914798,-122.33826060587,"2023_Seattle_Citywide","10/24/2023 04:27:15 PM","10/24/2023 04:38:09 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions;Other:Diversion- police car on sidewalk","Light Rain",46,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
